player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,porpag,adjoe,pfr,pid,ast.tov,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,extra,ET,VaCatEf
Cecil Gresham,Bryant,ind,29,86.2,101.4,22.2,49.2,53.28,4.9,12.1,10.7,15.2,76,99,0.768,71,160,0.444,57,158,0.361,2.1,1.3,31.1,2.15815,102.303,2.6,13880,0.75470562,112.01,115.925,1.24188,139.577,-2.68613,0.773436,-3.45956,-1.74586,34.4828,1.67218,-3.41804,1.4138,3.2759,4.6897,1.3793,0.7241,0.5862,13.4138,10.1913,0.328296414,MEDIO
Rakim Sanders,Boston College,ACC,34,68.4,108.8,23.1,52.3,54.55,7.3,10.6,11.7,18,67,98,0.684,113,210,0.538,48,144,0.333,2.7,3.3,27.7,3.08294,116.742,4.2,13884,0.78786317,101.148,96.4019,2.83512,181.669,5.79147,4.09388,1.69759,5.4852,27.5588,3.84172,1.64347,1.7647,2.6176,4.3824,1.5294,1.5588,0.7647,12.8529,9.07063,0.346031746,MEDIO
Michael Glasker,North Carolina Central,ind,29,43.9,69.9,16.4,31.5,39.88,1.2,5.7,29.6,38.4,28,38,0.737,15,55,0.273,7,26,0.269,0,4.2,46.9,-1.20089,64.5493,3.1,13891,1.27585006,110.194,113.57,0.773278,92.4384,-9.94471,-6.61136,-3.33335,-8.89587,17.5517,-6.81084,-2.08503,0.2069,0.8276,1.0345,2.5517,1.3448,0,2.7241,2.81637,0.225524476,BAJO
Josh Chavis,USC Upstate,ASun,30,75.1,91.8,17.4,45.3,48.67,0.8,7.6,16.8,22.9,37,46,0.804,18,58,0.31,59,177,0.333,0,1.6,19.6,0.274734,86.9017,1.7,13919,1.14999998,108.186,109.315,1.76757,127.949,-3.895,-1.33044,-2.56456,-3.80916,30.3,-2.06047,-1.74869,0.2,2.0333,2.2333,2.3,0.8,0,8.3333,11.7832,0.270114943,BAJO
Jordan Bitzer,Central Michigan,MAC,23,60.6,108.5,20,48.6,54.37,2.7,16.8,14.8,17.2,63,73,0.863,52,115,0.452,37,106,0.349,1.4,4,33,2.80433,108.993,3.6,13955,1.14287274,96.2042,101.465,2.8129,153.68,3.95142,2.33326,1.61816,4.52596,33.2174,2.71436,1.8116,0.7391,4.1304,4.8696,2.087,2.087,0.3913,12.087,8.6747,0.32525294,MEDIO
Zack Riggins,North Florida,ASun,28,48.7,92.2,16.1,51.2,51.61,5.3,11.4,3.8,19.2,26,51,0.51,53,112,0.473,7,12,0.583,1,1.3,41.1,0.0681761,85.2407,5.5,13980,0.31032152,108.629,111.476,1.03558,87.0204,-5.65032,-3.43559,-2.21473,-5.57887,20.3571,-3.99355,-1.58533,0.9643,1.9286,2.8929,0.3214,0.4286,0.1786,5.4643,1.28357,0.449404762,MEDIO
Will Cooper,Eastern Michigan,MAC,30,48.8,75.3,13.8,42.4,41.38,7.2,11.3,12.3,31.7,6,20,0.3,33,78,0.423,4,14,0.286,4.3,2.8,21.7,-1.05305,68.7223,3,13985,0.75605473,99.29,101.393,1.68502,109.744,-1.40906,-4.37113,2.96207,-1.55121,19.7667,-3.41638,1.86517,1.2,1.7667,2.9667,1.0333,0.8667,0.7667,2.8,1.49302,0.283882784,MEDIO
MarShon Brooks,Providence,BE,32,52.5,108.8,22.7,50.9,53.39,6.9,11,12.5,15.2,54,79,0.684,82,151,0.543,40,128,0.313,3.2,2.7,28.3,2.43109,116.651,3.3,14026,1,103.841,98.717,2.0682,136.996,5.27802,4.12011,1.15791,4.97231,21.7188,4.11851,0.853797,1.375,2.2188,3.5938,1.375,1.0625,0.7188,10.5625,10.0237,0.337265453,MEDIO
Douglas Scott,Southern,SWAC,29,65.7,104.7,15.5,55,56.17,9.8,22,10.2,22.1,41,70,0.586,68,125,0.544,10,26,0.385,1.3,1.2,46.4,0.827855,93.3415,3.3,14055,0.7777921,99.642,106.744,1.78101,152.31,-1.00018,-0.47957,-0.520605,-1.44647,26.5172,-0.433456,-1.01301,2.3103,5,7.3103,1.2069,0.5517,0.3448,7.1379,1.98034,0.373641026,MEDIO
McIntoche Alcius,Winston Salem St.,ind,26,31.6,66.7,17.2,37.3,37.21,9.1,11.5,5,30.3,9,26,0.346,22,58,0.379,4,17,0.235,2.2,2.6,34.7,-1.04627,62.1401,4,14123,0.25,98.4194,104.638,1.02272,67.1349,-6.99887,-6.67446,-0.324411,-6.67153,13.6923,-6.10758,-0.563951,1.1923,1.2692,2.4615,0.3077,0.6154,0.2692,2.5,2.76812,0.24408384,BAJO
Jheryl Wilson,NJIT,ind,28,78.9,80.6,25.9,41.1,44.69,3.4,10.6,21.7,23.9,77,124,0.621,96,227,0.423,28,109,0.257,0.1,2.5,36.9,-0.337799,81.4799,2.2,14143,0.6633861,102.299,107.555,2.26796,164.882,-6.08657,-4.174,-1.91257,-4.35594,34.9286,-2.90205,-1.45389,1.1071,3.1071,4.2143,2.3929,1.4643,0.0357,12.6071,6.66645,0.26940953,BAJO
Jordan Swarbrick,Utah Valley,ind,26,62.1,115.8,18.5,57.1,62.2,6.5,14.6,22.2,22.5,52,66,0.788,56,109,0.514,11,18,0.611,1.4,2,52,2.09631,108.601,4,14151,1.6279478,99.631,103.026,2.01732,113.818,3.23745,2.03533,1.20212,1.9336,25.4231,1.04956,0.884039,1.1923,3.1923,4.3846,2.6923,0.8077,0.3077,7.5769,1.59661,0.476809378,MEDIO
Kevin Stineman,SIU Edwardsville,ind,15,19.8,59.4,16.1,30.8,41.72,1.8,3.7,17.6,45.4,8,13,0.615,1,7,0.143,2,6,0.333,0,1.4,100,-0.791354,55.5204,5,14189,0.68744725,111.097,109.942,0.449393,16.5699,-10.7031,-8.57201,-2.13112,-11.0479,7.9333,-8.30309,-2.74483,0.1333,0.2667,0.4,0.7333,0.2,0,1.0667,2.74537,0.214285714,BAJO
Nick Daniels,IPFW,Sum,29,64.4,97.3,18.7,56.3,58.72,1,11.9,13.1,25.8,34,45,0.756,40,93,0.43,42,90,0.467,0.4,1.1,24.6,0.937578,94.7595,3.8,14244,0.74573609,108.359,107.405,1.68544,112.268,-2.07367,-0.482582,-1.59109,-2.06141,25.8621,-0.534594,-1.52682,0.2069,2.4828,2.6897,1.5172,0.4483,0.1034,8.2759,7.34484,0.376702509,MEDIO
John Peckinpaugh,IPFW,Sum,29,33.4,90.2,10.6,51.2,52.47,4.5,10.2,10.1,31.3,8,14,0.571,15,29,0.517,4,12,0.333,0.3,1.3,34.1,-0.343491,76.8555,6.5,14246,0.95249277,108.314,107.36,0.876258,58.3631,-2.63502,-1.94928,-0.685739,-4.55956,13.4138,-4.28234,-0.277218,0.4828,1.1034,1.5862,0.6897,0.2759,0.0345,1.7241,1.88825,0.33908046,MEDIO
Jeremy Mixon,IPFW,Sum,26,22.8,88.9,24.1,42.4,47.88,2.8,11.2,13,20,23,30,0.767,26,64,0.406,7,22,0.318,0.8,0.7,34.9,0.300098,92.7608,4.2,14247,0.71425037,109.193,108.323,0.633976,38.1376,-6.80013,-3.36606,-3.43407,-5.13849,10.2308,-2.32528,-2.81321,0.2308,0.9231,1.1538,0.5769,0.1154,0.0769,3.6923,5.07123,0.294507576,MEDIO
Artie Marine,Kennesaw St.,ASun,25,15,83.2,21.5,38.9,42.21,11.5,11,11.9,25.8,9,15,0.6,7,23,0.304,7,22,0.318,0,1.1,33.3,-0.0519439,82.0415,4.3,14268,0.6,110.553,115.47,0.251994,22.6191,-9.5253,-4.55427,-4.97104,-8.53072,6.76,-4.15315,-4.37757,0.72,0.56,1.28,0.36,0.12,0,1.76,8.15038,0.260540184,BAJO
Verdell Jones III,Indiana,B10,27,64.3,92.4,26.3,48,53.1,3.6,10.5,31.4,28.7,78,109,0.716,80,169,0.473,19,57,0.333,2.2,1.6,48.2,2.08373,105.284,3.3,14282,1,108.331,101.572,2.44837,122.524,0.599589,0.379352,0.220237,1.00922,28.7037,1.44678,-0.437565,0.8148,2.2963,3.1111,3.5556,0.7407,0.5556,10.9259,4.48155,0.324457594,MEDIO
Lamont Morgan Jr.,BYU,MWC,32,39.7,91.6,15.7,51.2,53.93,2,7.8,18.3,32.1,21,32,0.656,25,52,0.481,12,32,0.375,0.4,1.6,38.1,0.206743,88.0199,3.3,14284,1.29541822,98.7652,95.8275,1.67685,81.4985,-1.04184,-1.39134,0.349501,-1.50531,15.9375,-1.9724,0.467095,0.25,1.125,1.375,1.7812,0.4375,0.0625,3.3438,3.6614,0.34775641,MEDIO
Lorne Jackson,Pepperdine,WCC,29,39.3,90.2,24.9,48.7,52.96,1.8,9.6,20,28.4,38,49,0.776,38,88,0.432,26,70,0.371,0.7,3.2,31,0.704727,96.7731,4,14301,0.68420249,105.5,103.029,1.30947,86.5885,-2.24497,-1.57307,-0.671893,-1.13538,16.3793,-1.28009,0.144711,0.2759,1.3448,1.6207,1.3448,0.8966,0.1034,6.6207,8.66036,0.32965368,MEDIO
Reggie Chambers,Florida Gulf Coast,ASun,29,52.3,87.6,25.5,46.8,51.56,1.9,12.4,31.3,29.3,60,83,0.723,53,117,0.453,28,86,0.326,0.2,2.5,40.9,0.561439,91.7504,4.5,14410,0.96426849,101.659,103.415,1.71442,120.849,-3.99267,-2.05778,-1.93488,-3.29792,21.6207,-2.11763,-1.18029,0.3793,2.4828,2.8621,2.7931,0.9655,0.0345,8.6207,7.64986,0.313787849,MEDIO
Donavan Bragg,Cal St. Bakersfield,ind,28,61.6,85.6,22.2,36.2,45.02,3.1,8.6,23.1,27.3,73,99,0.737,42,118,0.356,14,56,0.25,0.6,1.2,56.9,0.207961,86.6998,3.7,14413,1.08571997,111.324,111.041,1.30151,99.84,-4.91782,-2.83646,-2.08135,-5.47894,24.9643,-3.19937,-2.27957,0.7143,1.7143,2.4286,2.7143,0.5,0.1429,7.1071,4.84677,0.243644068,BAJO
Michael Bonner,Winston Salem St.,ind,18,9.4,64.7,13.1,31.8,29.07,5.9,10.6,2.1,12.5,1,8,0.125,7,20,0.35,0,2,0,1,0.6,36.4,-0.588114,55.4864,6,14418,0.33353327,103.302,108.378,0.365549,15.8281,-11.2278,-7.48086,-3.74695,-11.0442,5.8889,-8.2843,-2.75988,0.3333,0.5,0.8333,0.0556,0.0556,0.0556,0.8333,1.09477,0.116666667,BAJO
Lamar Monger,Winston Salem St.,ind,26,34.9,65.4,18.6,39.4,39.83,3.5,10.1,20,38.7,6,14,0.429,20,57,0.351,9,28,0.321,0,2.7,16.5,-1.16036,62.0376,6.8,14423,0.71431601,99.2381,106.912,1.01032,71.5254,-8.80112,-7.3019,-1.49923,-10.2178,15.1154,-8.92326,-1.29452,0.5,1.2308,1.7308,1.3462,0.6923,0,2.8077,4.12815,0.27767335,BAJO
Dane Diliegro,New Hampshire,AE,29,60.8,93.1,15.9,51.1,51.05,12.5,20.8,2.6,24.8,25,52,0.481,68,132,0.515,0,1,0,1.3,1.8,39.1,0.129185,85.7987,5.7,14461,0.17780499,98.0667,101.183,2.11553,134.342,-3.62569,-3.43059,-0.195099,-3.995,24.7241,-3.62933,-0.365675,2.8966,4.0345,6.931,0.2759,0.7241,0.2759,5.5517,0.0876627,0.171717172,BAJO
Jajuan Maxwell,Southeast Missouri St.,OVC,27,57.2,96.1,18.8,43.7,47.93,9.6,17.4,9.9,18.4,40,54,0.741,62,143,0.434,12,40,0.3,1.8,1.4,29.5,0.593909,91.2266,4.7,14526,0.78050708,112.455,113.01,1.13128,124.225,-4.098,-1.26633,-2.83167,-4.94741,24.5926,-2.07252,-2.87489,2.1111,3.9259,6.037,1.1852,0.6296,0.4815,7.4074,3.37491,0.294522145,MEDIO
Dave Singleton,High Point,BSth,27,69.1,78.9,22.4,39.3,43.41,3.7,13.9,35,35.8,49,88,0.557,56,139,0.403,3,15,0.2,0.8,3.9,57.1,-0.585004,78.1696,4.2,14544,1.297057,98.2214,100.678,2.45512,158.548,-3.82101,-4.51834,0.697328,-4.49181,27.7778,-4.93929,0.447486,0.9259,3.4815,4.4074,4.8519,1.8148,0.1852,6.2963,1.19316,0.2342926,BAJO
Matt Sauey,North Florida,ASun,28,46.3,106.2,16.1,59.1,59.23,8.1,14.9,8.5,18.9,25,44,0.568,65,113,0.575,2,2,1,6.2,2.2,38.3,0.928368,98.2116,4.2,14571,0.6667012,103.202,105.161,1.40511,104.657,1.55395,-0.933962,2.48791,0.249515,19.3571,-0.402464,0.65198,1.3929,2.3929,3.7857,0.6429,0.6786,1.0357,5.75,0.225018,0.6917404,BUENO
Eni Cuka,North Florida,ASun,22,56.8,90.5,25.2,51.8,55.69,1.5,8.5,13,26.5,52,65,0.8,55,117,0.47,41,108,0.38,0.2,1.8,28.9,1.03901,94.229,4,14572,0.43834,109.365,112.267,1.46012,97.8793,-4.71042,-1.71098,-2.99944,-4.11792,30.2273,-1.6394,-2.47852,0.4091,2.1364,2.5455,1.4545,0.9091,0.0455,12.9545,9.90474,0.34651,MEDIO
Vincent Davis,North Carolina Central,ind,28,70.3,85,22.9,42,45.25,4,11.4,10.1,18.3,48,63,0.762,94,230,0.409,26,87,0.299,2.8,3,19.9,0.194715,86.1924,3.4,14597,0.5161451,109.476,112.556,1.38657,153.139,-4.32334,-3.12642,-1.19692,-3.19545,29.1429,-1.48841,-1.70704,1.1429,2.75,3.8929,1.1429,1.5714,0.8214,11.2143,5.88498,0.2856572,MEDIO
Fred Hinnenkamp,Houston Baptist,ind,21,17.1,55.5,14.2,22.2,24.83,5.2,7.1,4.6,23.4,4,7,0.571,7,25,0.28,2,20,0.1,0,0.8,15.6,-1.12047,50.1917,4.6,14605,0.4166959,121.053,119.445,0.226069,24.0296,-11.4946,-7.09364,-4.40097,-12.7632,9.4762,-7.94606,-4.81709,0.4762,0.5714,1.0476,0.2381,0.1429,0,1.1429,5.16886,0.1433333,BAJO
Jonathan Dupre',Pepperdine,WCC,25,32.5,73.7,20.2,33.8,35.61,4.3,13.2,3,16.3,10,14,0.714,43,117,0.368,4,28,0.143,2,1.3,9.7,-0.499751,75.0595,3.7,14651,0.2272727,107.62,104.007,1.20822,65.1568,-8.31684,-6.3168,-2.00003,-7.91528,15.72,-6.17995,-1.73533,0.64,1.76,2.4,0.2,0.36,0.28,4.32,4.18895,0.1939357,BAJO
Nick Chasten,North Carolina Central,ind,17,33.3,88.3,16.8,46.6,46.39,6.1,13.8,7.1,17,3,8,0.375,43,96,0.448,8,22,0.364,2.6,2.2,6.8,-0.28861,80.6039,5.4,14697,0.5500212,110.13,114.771,0.905742,70.3089,-4.87453,-3.48139,-1.39314,-6.23237,22.7059,-3.89565,-2.33672,1.3529,2.5882,3.9412,0.6471,0.8824,0.5882,6.6471,3.14166,0.3311237,MEDIO
Taylor  Rohde,Arizona St.,P10,16,5.1,76.4,17.7,36.7,36.53,9.8,6.8,8,25.5,1,3,0.333,4,9,0.444,1,6,0.167,0,0.9,20,-0.146796,74.9947,3.8,14820,0.6,104.46,101.161,0.397467,9.26962,-4.26189,-3.2275,-1.03439,-7.14707,4.5625,-5.12379,-2.02328,0.3125,0.25,0.5625,0.1875,0.0625,0,0.75,5.45443,0.2314815,BAJO
Gregory Echenique,Rutgers,BE,32,70.9,108.9,16.7,50.8,55.57,12.2,20.5,4.5,17,82,122,0.672,94,184,0.511,0,1,0,8,1.5,65.9,2.23146,106.944,3.2,14957,0.4418813,94.5252,89.814,3.58037,195.789,5.4119,0.102313,5.30959,5.12562,28.4688,1.73557,3.39005,3,5.375,8.375,0.5938,0.6875,2.4375,8.4375,0.06827,0.1702899,BAJO
Tone Boyle,Milwaukee,Horz,29,86.6,102.3,18.9,47.8,52.46,1.4,8.1,6.9,15.7,83,107,0.776,53,139,0.381,66,179,0.369,0.6,1.3,33.6,2.25268,102.378,1.7,15011,0.6153589,104.652,104.572,2.69845,158.343,-0.19839,0.83523,-1.03362,0.0701872,36,0.790605,-0.720417,0.4828,2.7241,3.2069,1.1034,0.7931,0.2069,13.3448,10.217,0.3114559,MEDIO
Mike Holmes,South Carolina,SEC,31,68.2,100.4,21.1,48,47.99,11.6,19.1,2.6,12.9,54,118,0.458,138,291,0.474,2,3,0.667,4.1,2.5,40.1,1.83441,103.634,3.8,15063,0.2790715,91.6548,89.5953,3.47343,202.665,1.46468,-0.55492,2.0196,1.60043,27.5161,0.534465,1.06597,3.0645,4.6774,7.7419,0.3871,1.2903,1.1935,10.8387,0.189124,0.4914089,MEDIO
Pierre Miller,Presbyterian,BSth,29,87.8,89.6,15.9,49.5,50.72,1.7,6,18.2,28.2,28,48,0.583,18,55,0.327,54,145,0.372,0,1.7,24,-0.195795,82.6602,1.8,15069,1.120022,103.566,104.749,2.62216,142.023,-3.18044,-2.00031,-1.18013,-3.18553,35.7241,-2.33449,-0.85104,0.4828,1.7931,2.2759,2.8966,1,0,7.7931,8.68148,0.2952978,MEDIO
Femi Akinpetide,UMKC,Sum,26,13.9,85.5,14.1,40.4,46.96,7.4,9.2,2.4,25.5,11,17,0.647,9,23,0.391,1,3,0.333,0.7,0,65.4,-0.162647,76.9343,8.1,15176,0.199948,114.738,113.048,0.29321,20.247,-9.10634,-4.93263,-4.17371,-10.4988,6.4231,-7.19313,-3.30572,0.4231,0.4615,0.8846,0.0769,0,0.0385,1.2308,1.07218,0.2971014,MEDIO
Malik Story,Indiana,B10,30,44,76.3,24.8,39.9,42.79,2.4,14.1,15.8,27.3,32,54,0.593,45,107,0.421,16,66,0.242,0.9,2.7,31.2,0.0690431,85.3979,5.3,15205,0.5762445,105.112,98.4321,1.69929,96.535,-3.32108,-3.58396,0.262881,-4.42845,17.6667,-4.59077,0.162314,0.3333,1.9,2.2333,1.1333,0.7667,0.1333,5.6667,7.58325,0.261399,BAJO
Frankie Dobbs,Ohio,MAC,31,31.7,86.9,14,36.7,44.51,1.6,9.2,22.6,29.8,22,34,0.647,9,27,0.333,6,22,0.273,0.3,1.8,69.4,-0.206721,79.7111,2.9,15206,1.703674,103.908,105.637,0.936067,61.98,-4.00473,-2.97654,-1.02819,-3.57638,13.129,-3.24986,-0.326523,0.1613,0.9355,1.0968,1.4839,0.3871,0.0323,1.871,3.4012,0.2474747,BAJO
Josh Parker,Drake,MVC,32,54.3,102.1,27.1,55.3,58.47,3.3,7.8,19.9,22.2,67,93,0.72,55,115,0.478,51,123,0.415,0.4,2.3,39.1,2.09603,112.096,2.5,15222,0.7575758,101.873,100.459,1.94377,110.121,0.8549,1.59041,-0.735506,3.26255,21.875,3.19241,0.0701334,0.5625,1.4062,1.9688,1.5625,0.7812,0.0625,10.3125,11.2205,0.3667374,MEDIO
James Rahon,Santa Clara,WCC,29,62.1,107.6,21.7,50.2,54.24,1.9,5.4,11.3,14.4,62,79,0.785,51,130,0.392,54,133,0.406,0,1.2,30,2.40878,110.31,2.1,15235,0.9487656,106.635,105.825,1.89074,97.8889,-0.458795,2.10257,-2.56136,0.844969,27,2.05072,-1.20575,0.3793,1.2414,1.6207,1.2759,0.5172,0,11.2414,10.6622,0.3337767,MEDIO
Gerald Robinson,Tennessee St.,OVC,28,78.1,99,30,46.5,52.26,4.2,9.8,25.8,21.6,126,168,0.75,132,268,0.493,26,100,0.26,0.2,3.6,45.7,2.59066,108.158,3,15302,1.029719,107.42,108.541,1.92211,166.462,0.0397675,1.94918,-1.90941,0.811149,31.25,2.05061,-1.23946,1.1429,2.75,3.8929,3.7143,2,0.0714,16.7143,6.41131,0.2941791,MEDIO
Connor Nolte,Furman,SC,28,47.3,100.2,17.1,50.8,53.41,7.4,12.5,10.4,20.9,20,26,0.769,22,41,0.537,29,88,0.33,1.5,2.7,20.2,0.522386,92.2162,4.1,15303,0.7741848,108.029,108.525,1.1659,93.3234,0.352271,0.525696,-0.173425,-0.511408,19.1071,0.0183039,-0.529712,1.2143,1.8571,3.0714,0.8571,0.8214,0.25,5.3929,10.1108,0.3436345,MEDIO
Dutch Gaitley,Monmouth,NEC,27,46.5,80.4,14.9,29.6,41.82,7.3,20,12.4,30.3,42,56,0.75,18,66,0.273,4,15,0.267,4.3,1.7,69.1,-0.914372,71.9364,6.5,15305,0.8371845,102.488,106.506,1.46537,117.376,-4.12233,-5.14439,1.02205,-6.17916,21.3704,-6.37677,0.197606,1.3333,3.5556,4.8889,1.3333,0.5926,0.8148,3.3333,1.57204,0.2242424,BAJO
Ken Horton,Central Connecticut,NEC,28,79.2,114.5,23.5,55.1,59.24,7.9,12.7,10.2,15.3,93,116,0.802,136,244,0.557,32,90,0.356,4.9,1,34.7,3.58814,114.752,1.9,15339,0.73215,105.218,108.677,2.07039,156.954,1.35957,2.1807,-0.821132,3.04757,34.0714,4.04662,-0.999053,2.1786,3.5714,5.75,1.4643,0.5714,1.5714,16.4643,5.79297,0.3635701,MEDIO
Kedrick Hogans,North Texas,SB,31,40,107.9,15.4,52.8,52.98,11.6,10.8,3.6,14.6,29,57,0.509,56,104,0.538,0,2,0,5.4,0.8,53.8,0.796136,98.6066,6.2,15418,0.449938,105.547,105.843,1.13396,88.6516,0.949718,0.484513,0.465206,-1.45706,16.3226,-1.03194,-0.425123,1.7097,1.5161,3.2258,0.2903,0.2258,0.9032,4.5484,0.225039,0.1794872,BAJO
Alex Vouyoukas,Marist,MAAC,31,26.3,83.2,13.8,38.8,41,6.5,13,4.2,17.7,8,12,0.667,28,72,0.389,1,4,0.25,3.4,0.7,15.8,-0.295119,76.6776,5.8,15427,0.4666253,100.373,101.688,0.955778,61.6705,-3.86494,-4.88651,1.02157,-4.36545,11.3871,-4.63601,0.270561,0.6774,1.3548,2.0323,0.2258,0.129,0.3871,2.1613,0.652931,0.2546296,BAJO
Jarvis Williams,Alcorn St.,SWAC,28,65.3,89,21.2,42.5,47.02,5.1,9.6,7.9,17.9,56,74,0.757,79,199,0.397,19,54,0.352,1,1.4,29.2,0.231957,86.8258,5.5,15469,0.50943,113.493,120.917,0.484938,116.633,-7.94121,-3.58799,-4.35322,-8.52666,26.3571,-4.27271,-4.25395,1.3214,2.2143,3.5357,0.9643,0.6786,0.2857,9.6786,3.86228,0.3082542,MEDIO
Chris  Smith,Manhattan,MAAC,29,78.6,93,24.1,41.7,46.18,3.8,16.8,9.5,16.6,83,114,0.728,93,228,0.408,40,139,0.288,1,2.1,31.1,1.49469,97.5137,2.1,15497,0.5625085,96.4809,99.5601,3.01346,173.163,-1.29251,-1.25197,-0.0405416,-0.14043,32.5172,0.363642,-0.504072,1.1379,4.5862,5.7241,1.2414,1.1379,0.2759,13.4138,8.70489,0.2798498,MEDIO
Trevor Noonan,Air Force,MWC,23,19,89.5,23.2,44,45.87,10.3,15.8,24,23.5,7,11,0.636,15,30,0.5,7,28,0.25,3.4,2.1,19,0.291084,93.0368,5.3,15516,1.111168,102.075,100.026,0.870963,38.7649,0.264584,-0.746046,1.01063,-1.32023,9.5652,-2.48984,1.16961,0.6957,1.1304,1.8261,0.8696,0.3043,0.2174,2.5217,8.47518,0.2916667,MEDIO
Devon Moore,James Madison,CAA,31,69.7,101.6,20.8,52.9,60.09,4,9.4,18.1,28.3,99,117,0.846,102,185,0.551,11,39,0.282,0.7,1.4,52.2,1.95974,101.742,2.7,15529,0.8775504,104.929,106.852,2.17735,155.326,-0.423756,-0.109062,-0.314694,-0.927864,32.7097,-0.167469,-0.760395,1.0323,2.6774,3.7097,2.7742,0.7742,0.1935,10.8387,2.34804,0.3248094,MEDIO
Gilbert Brown,Pittsburgh,BE,31,43.1,106.8,16.5,47.9,51.75,7.7,11.2,11.3,20.8,37,53,0.698,51,104,0.49,11,37,0.297,1.6,1.6,37.6,1.5607,107.351,3.3,15543,1.2,99.2386,92.5184,2.28171,100.046,5.66416,3.2517,2.41246,3.40369,19.4839,1.54925,1.85443,1.2903,1.9355,3.2258,1.3548,0.5161,0.2903,5.5484,3.63094,0.3121102,MEDIO
Phyllip Taylor,Idaho St.,BSky,26,13.6,86.8,17.6,43.2,47.31,0,6.5,10.6,20.9,12,20,0.6,13,30,0.433,2,7,0.286,2.9,1.8,54.1,-0.0235126,83.2252,2.8,15549,0.900156,108.744,106.908,0.436955,24.952,-5.02943,-3.85457,-1.17487,-2.99699,6.6923,-2.19758,-0.799414,0,0.3462,0.3462,0.3462,0.1923,0.1538,1.6923,2.57286,0.2873016,MEDIO
Al'Lonzo Coleman,Presbyterian,BSth,29,82.4,98.9,27.9,51.8,56.43,11.6,19.1,14.5,23.6,123,178,0.691,154,296,0.52,1,4,0.25,3.1,2.7,59.3,2.559,106.649,4.8,15590,0.4854295,93.9681,95.0419,3.57006,202.852,1.57965,-1.04346,2.6231,0.910984,33.5172,-0.371735,1.28272,3.069,5.3448,8.4138,1.7241,1.4483,0.9655,14.9655,0.255184,0.2984234,MEDIO
Josh Johnson,Presbyterian,BSth,29,86.3,97.9,17.4,48.8,52.22,2.5,10.2,14.4,21,50,67,0.746,46,102,0.451,48,140,0.343,2.7,2.6,27.7,0.988281,92.5202,2.8,15592,1.033301,98.362,99.4861,3.20685,179.08,1.14375,-0.711348,1.8551,1.37784,35.1034,-0.261005,1.63885,0.6897,3,3.6897,2.1379,1.4828,0.8621,9.8621,8.52781,0.3217554,MEDIO
Imad Qahwash,Central Arkansas,Slnd,25,27.7,88.4,15.4,39.4,48.31,3.5,13.4,21.5,26.7,27,46,0.587,13,28,0.464,0,5,0,0,1.7,139.4,-0.0796565,82.1951,3.5,15635,1.421053,108.532,110.85,0.592736,45.5589,-5.00848,-2.91433,-2.09415,-4.58276,11.08,-3.44817,-1.13459,0.36,1.28,1.64,1.08,0.32,0,2.12,1.07764,0.1547619,BAJO
Collin Mangrum,North Texas,SB,11,7,66.5,23.8,32.9,34.35,2.5,15.8,6.7,24.5,3,6,0.5,4,13,0.308,5,22,0.227,0,3.3,17.1,-0.439754,67.5256,8.2,15681,0.3332926,101.216,104.162,0.580644,18.5431,-7.61536,-5.77446,-1.84091,-10.4445,8,-8.67812,-1.76638,0.1818,1.0909,1.2727,0.2727,0.4545,0,2.3636,14.1453,0.2162005,BAJO
Travis King,George Washington,A10,28,59.2,92.2,18.1,47.4,49.45,2.3,10.2,20.7,26.1,26,42,0.619,50,108,0.463,16,48,0.333,0.2,2.5,26.9,0.464902,89.9238,3,15704,1.269237,104.775,103.416,1.87796,111.789,-1.17926,-0.578156,-0.6011,-1.83345,24.1071,-1.66476,-0.168682,0.4643,2.2143,2.6786,2.3571,0.9643,0.0357,6.2143,4.35122,0.3209877,MEDIO
Nikita Mescheriakov,Georgetown,BE,23,25.2,82.1,15.3,43,44.59,4.7,8.2,7.9,27.8,8,14,0.571,11,22,0.5,11,42,0.262,0.7,1.8,21.9,-0.195525,80.125,6.7,15760,0.5909043,101.594,96.7468,1.39355,47.039,-1.1432,-1.58969,0.446487,-3.34592,13.8261,-4.33105,0.985134,0.4783,1,1.4783,0.5652,0.3913,0.087,2.7391,8.14643,0.297619,MEDIO
Roman Tubner,Centenary,Sum,21,29.3,63.5,17.4,30.7,36.92,3.9,15.6,12,36.1,15,18,0.833,17,46,0.37,3,24,0.125,0.6,3.7,25.7,-1.44635,60.143,5.5,15779,0.5641053,100.743,97.7736,1.70832,73.9752,-6.36659,-7.67074,1.30415,-7.76671,17.381,-8.28196,0.515249,0.619,2.1905,2.8095,1.0476,1.0952,0.0952,2.7619,3.86138,0.1856884,BAJO
